language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Gomina Sokoto tẹlẹ to ti n ba ẹgbẹ oṣelu alaṣepọ, African Democratic Congress ADC ṣe bayii ni, Tẹ ẹ ba wo nnkan to n ṣẹlẹ lawọn oriṣiiriṣii ẹgbẹ alatako to wa ni Naijiria lonii, wọn o nilo lati sọ fun yin, ko si bi wọn ṣe le se tabi ki wọn kọ jalẹ to, titi kan Aarẹ Bọla Tinubu funra ẹ, pe awọn ko lọwọ ninu bi wọn ṣe n da ẹgbẹ alatako ru, ati lati ba akitiyan wọn jẹ, ko ri bẹẹ, irọ ni.",governance_civic,Politics and government,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Mi o fẹsun kan wọn o.",culture_and_religion,Requesting action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Mo n sọ ọ lai dọwọ bo ẹnu ni pe awọn ni wọn wa nidii bi wọn ṣe maa da gbogbo ẹgbẹ to jẹ alatako fun wọn ru.",culture_and_religion,Yoruba social dynamics,stereotypes,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Nigba ti wọn bi i leere boya o ni ẹri lati fi gbe ọrọ rẹ lẹsẹ, Tambuwal to duro lori ọrọ ẹ ni, Mo n sọ ọ bo ṣe jẹ ni, ki i ṣe pe mo n fura si wọn.",governance_civic,response to allegations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Awọn gangan ni wọn n pa gbogbo idan buruku yii.",culture_and_religion,negative actions,hate_or_insult,ethnicity,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Ẹ oo ranti pe latigba ti kurukẹrẹ ipalẹmọ eto idibo ọdun 2027 ti n lọ, ni pupọ awọn ọmọ ẹgbẹ alatako bii PDP, Labour Party atawọn ẹgbẹ mi-in ti n rọ lọ sinu ẹgbẹ oṣelu APC.",governance_civic,2027 election,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Ṣugbọn nitori wahala ti wọn ni Tinubu n da silẹ ninu ẹgbẹ awọn, ati ogun abẹle to n lọ ninu awọn ẹgbẹ oṣelu yii, ti ko jẹ ki wọn roju raaye jokoo lori ọna abayọ ati bi wọn ṣe maa rọwọ mu lasiko ibo to n bọ, lo mu kawọn ọmọ ẹgbẹ wọn maa pọ soke raja lọ sinu ẹgbẹ oṣelu to n ṣejọba lọwọ.",governance_civic,Yoruba politics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Omi alaafia awọn ẹgbẹ yii ti ko figba kan toro naa ni Tambuwal sọ ni gbangba pe iṣẹ ọwọ Aarẹ Tinubu ati ẹgbẹ oṣelu rẹ ni.",governance_civic,Political affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Nitori ati le rẹyin ijọba Tinubu yii, ti wọn yoo si gba ijọba lọwọ ẹ naa ni awọn oloṣelu tinu n bi lati awọn ẹgbẹ alatako ṣe kora wọn jọ sinu ẹgbẹ ADC, ti wọn fẹẹ fi ṣaṣepọ lati le Tinubu danu nipo.",governance_civic,Yoruba politics,public_interest,,safe,true
yoruba,latin,Nigeria,Ijebu,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Awọn bii Atiku, Obi, Rauf Arẹgbẹṣọla, ti i ṣe gomina Ọṣun tẹlẹ, Rotimi Amaechi, David Mark, Tambuwal funra ẹ atawọn jankanjankan mi-in ti ni awọn yoo jẹwọ fun Tinubu lọdun 2027 pe awọn ki i ṣe ọkọ oju omi to n ri wọlẹ lọ to fi n ṣapejuwe ẹgbẹ awọn, nitori awọn maa jọ wọn loju lọjọ ibo.",governance_civic,2023 presidential election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Adewale adeoye O wu mi ki n maa ṣe bi mo ṣe n ṣe tẹle lọ, ki n maa lọ soke-sodo, ki n maa ba ẹbi, ara ati ojulumọ gbogbo ṣe, ṣugbọn awọn dokita ti wọn n ṣetọju mi ti gba mi nimọran pe ki n fun ara mi ni isinmi ọlọjọ ranpẹ kan na.",health,Seeking medical advice,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Wọn ni ara ki i ṣe okuta, mo nilo isinmi diẹ.",health,rest and relaxation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Fun idi eyi, o ṣee ṣe ki n ma le yọju sawọn eto kọọkan ti wọn ba fiwe pe mi si lọsẹ yii nilẹ yii ati lOke-Okun, mo fẹẹ sinmi diẹ.",household_and_care,Personal affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Eyi lọrọ to n jade lẹnu ondije dupo aarẹ orileede yii lasiko ibo ọdun 2023 labẹ asia ẹgbẹ oṣelu Labour, Peter Obi.",governance_civic,2023 Nigerian presidential election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Ọjọ Abamẹta Satidee, ọjọ kẹfa, oṣu Kẹsan-an, ọdun yii ni Peter Obi sọrọ ọhun di mimọ lori ẹrọ ayelujara rẹ kan pe oun maa fun ara oun nisinmi ọlọjọ diẹ nitori awọn dokita ti wọn n ṣetọju oun ti gba oun nimọran lati ṣe bẹẹ.",health,Yoruba language statement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Atẹjade kan to fi sita lo ti ṣalaye pe Aipẹ yii ni mo lọ si ode kan niluu Enugu, lẹyin ti mo pari nibẹ ni mo lọ sileewosan aladaani kan ti wọn n pe ni Good Hope Specialist Hospital, to wa lagbegbe Isulo, nijọba ibilẹ Orumba, nipinlẹ Anambra.",health,visiting hospital,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Awọn ijọ kan ni wọn fiwe pe mi sibi eto ikowojọ kan, bẹẹ ni mo fun wọn ni miliọnu mẹwaa Naira gẹgẹ bii iṣe mi nigba gbogbo.",governance_civic,Invitation to meeting,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Lati ibẹ ni mo ti lọ siluu Owerri fun ayẹyẹ mi-in, eyi ti Barista Nnaemeka Maduagwu, pe mi si, o fẹẹ da gomina ipinlẹ Kaduna tẹlẹ, Alhaji El Rufai, ti i ṣe ọga rẹ tẹlẹ lọla ni.",governance_civic,Celebration and government officials,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Nibi eto naa ni ara mi ko ti ya, lojuẹsẹ ni mo lọọ ṣe ayẹwo nileewosan kan to wa lagbegbe naa.",health,Visiting a healthcare facility,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Ibẹ ni dokita to ṣe ayẹwo fun mi ti gba mi nimọran pe ki n fun ara mi nisinmi ọlọjọ diẹ.",health,visit to doctor,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"Fun idi eyi, Obi loun maa gbọrọ si dokita oun lẹnu, toun si maa fun ara oun nisinmi diẹ.",health,seeking medical advice,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/,2025-09-08,"O waa tọrọ aforiji lọwọ awọn araalu, paapaa ju lọ, awọn ololufẹ rẹ gbogbo to yẹ ko wa lọdọ wọn laarin ọsẹ yii, ṣugbọn ti ko ni i le wa pẹlu wọn pe ki wọn ṣe aforiji foun.",culture_and_religion,seeking forgiveness,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Adewale adeoye O wu mi ki n maa ṣe bi mo ṣe n ṣe tẹle lọ, ki n maa lọ soke-sodo, ki n maa ba ẹbi, ara ati ojulumọ gbogbo ṣe, ṣugbọn awọn dokita ti wọn n ṣetọju mi ti gba mi nimọran pe ki n fun ara mi ni isinmi ọlọjọ ranpẹ kan na.",health,health advice,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Wọn ni ara ki i ṣe okuta, mo nilo isinmi diẹ.",health,rest and relaxation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Fun idi eyi, o ṣee ṣe ki n ma le yọju sawọn eto kọọkan ti wọn ba fiwe pe mi si lọsẹ yii nilẹ yii ati lOke-Okun, mo fẹẹ sinmi diẹ.",household_and_care,Personal affairs,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Eyi lọrọ to n jade lẹnu ondije dupo aarẹ orileede yii lasiko ibo ọdun 2023 labẹ asia ẹgbẹ oṣelu Labour, Peter Obi.",governance_civic,2023 Nigerian presidential election,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Ọjọ Abamẹta Satidee, ọjọ kẹfa, oṣu Kẹsan-an, ọdun yii ni Peter Obi sọrọ ọhun di mimọ lori ẹrọ ayelujara rẹ kan pe oun maa fun ara oun nisinmi ọlọjọ diẹ nitori awọn dokita ti wọn n ṣetọju oun ti gba oun nimọran lati ṣe bẹẹ.",media_and_online,Peter Obi's social media announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Atẹjade kan to fi sita lo ti ṣalaye pe Aipẹ yii ni mo lọ si ode kan niluu Enugu, lẹyin ti mo pari nibẹ ni mo lọ sileewosan aladaani kan ti wọn n pe ni Good Hope Specialist Hospital, to wa lagbegbe Isulo, nijọba ibilẹ Orumba, nipinlẹ Anambra.",health,Healthcare visit,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Awọn ijọ kan ni wọn fiwe pe mi sibi eto ikowojọ kan, bẹẹ ni mo fun wọn ni miliọnu mẹwaa Naira gẹgẹ bii iṣe mi nigba gbogbo.",livelihoods_and_work,receiving compensation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Lati ibẹ ni mo ti lọ siluu Owerri fun ayẹyẹ mi-in, eyi ti Barista Nnaemeka Maduagwu, pe mi si, o fẹẹ da gomina ipinlẹ Kaduna tẹlẹ, Alhaji El Rufai, ti i ṣe ọga rẹ tẹlẹ lọla ni.",culture_and_religion,Visiting Owerri for a celebration,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Nibi eto naa ni ara mi ko ti ya, lojuẹsẹ ni mo lọọ ṣe ayẹwo nileewosan kan to wa lagbegbe naa.",health,visiting a health facility,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Ibẹ ni dokita to ṣe ayẹwo fun mi ti gba mi nimọran pe ki n fun ara mi nisinmi ọlọjọ diẹ.",health,medical consultation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"Fun idi eyi, Obi loun maa gbọrọ si dokita oun lẹnu, toun si maa fun ara oun nisinmi diẹ.",health,seeking medical advice,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/ara-peter-obi-ko-ya-o-eyi-lohun-to-%e1%b9%a3ele-si-i/#respond,2025-09-08,"O waa tọrọ aforiji lọwọ awọn araalu, paapaa ju lọ, awọn ololufẹ rẹ gbogbo to yẹ ko wa lọdọ wọn laarin ọsẹ yii, ṣugbọn ti ko ni i le wa pẹlu wọn pe ki wọn ṣe aforiji foun.",culture_and_religion,Seeking forgiveness,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Monisọla Saka Ọwọ awọn agbofinro ipinlẹ Kwara, ti tẹ Ekene Enemor, ọkọ Abilekọ Esther Enemor, obinrin ti wọn ge ara ẹ lekiri lekiri lẹyin ti wọn gbẹmi ẹ tan, lagbegbe Egbejila, niluu Ilọrin, ipinlẹ Kwara.",governance_civic,Arrest of Monisola Saka,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Lasiko tọwọ tẹ ọkunrin yii ni wọn sọ pe o jẹwọ pe loootọ loun mọ nipa iku ẹ, ṣugbọn oun ko sọ pe ki wọn kun un si wẹwẹ.",culture_and_religion,Confession of knowledge about death,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ileeṣẹ ọlọpaa ipinlẹ Kwara fidi ẹ mulẹ pe Ekene sọ pe oun loun ni ki wọn pa iyawo oun ti wọn tun mọ si Iya Ibeji yii, ṣugbọn to iyalẹnu lo jẹ pe wọn ge ara ẹ lekiri lekiri.",governance_civic,Police investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Kọmiṣanna ọlọpaa nipinlẹ Kwara, CP Adekimi Ojo, to sọrọ naa di mimọ lỌjọbọ, Tọsidee, ọjọ kẹrin, oṣu yii, lasiko ti wọn n ṣafihan awọn afurasi ati aṣeyọri ileeṣẹ wọn fun oṣu to kọja yii, sọ pe agbegbe Egbejila, niluu Ilọrin, nibi ti Oloogbe Esther Enemor n gbe, ni wọn ti pa a.",governance_civic,Police announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ọga ọlọpaa yii ni aladuugbo kan to fura si ọrọ naa, iyẹn Ahmed Salman, to ke gbajare sawọn araadugbo lẹyin to ri ẹni kan to n tilẹkun ile awọn Enemor sita, nigba ti Esther wa ninu yara ni tiẹ ni Ọlọrun fi tu aṣiri ọrọ ọhun.",governance_civic,Police officer incident,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nigba ti wọn da a duro lati beere ibi to ti wa ati ohun to n fẹ, o ni aburo Ekene, toun pẹlu awọn ẹbi ẹ n gbe labule Moshe Gada, agbegbe Kaiama, nipinlẹ Kwara loun.",household_and_care,Visiting a family,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ṣugbọn gbogbo alaye tọkunrin yii ṣe ko tẹ Salman lọrun, eyi lo mu ki o kan ilẹkun, ṣugbọn ti ko gbọ idahun ẹnikẹni.",culture_and_religion,Salman's behavior,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Bo ṣe taju kan-an, to ri ẹjẹ lara ogiri fẹnsi ile wọn niyẹn.",household_and_care,Damage to property,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nibi yii gan-an lo ti pe gbogbo araale atawọn araadugbo lati jade sita waa wo nnkan toun ri.",culture_and_religion,Community activity,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nibi ti wọn ti n wa ayika ibẹ kiri ni wọn ti ri ẹya ara Esther, ti wọn ti ge lati ibi ọrun titi de ibadi, ti ori ati apa ẹ si ti dawati.",culture_and_religion,Esther's physical appearance,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Lasiko ti wọn tun n gbọn gbogbo ayika yẹbẹyẹbẹ ni wọn ri ẹya ara mi-in to jẹ lati ibadi debi itan, ti wọn fi pamọ si abẹ palapala kan, ṣugbọn ti ko si ẹsẹ kankan nibẹ naa, eyi ti wọn lo mu ifura dani pe o ṣee ṣe ko jẹ owo karakata ẹya ara eeyan, tita ẹya ara eeyan siluu mi-in tabi lati lo o fun oogun dudu ati etutu owo ni.",culture_and_religion,Traditional practices,specialized_advice,,safe,true
yoruba,latin,Nigeria,Ijebu,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ileeṣẹ ọlọpaa ni lasiko tawọn gbe iwadii dide lori ọrọ yii lawọn lọọ gbe Ekene Enemor, to pada jẹwọ pe oun loun pa iyawo oun, ti wọn tun mọ si Iya Ibo lagbegbe naa.",governance_civic,Police investigation,public_interest,ethnicity,sensitive,true
yoruba,latin,Nigeria,Ilorin,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ni nnkan bii aago mẹta ọsan ọjọ kejilelogun, oṣu Kẹjọ, ọdun yii, ọkunrin kan to n jẹ Ahmed Salman, to n gbe lagbegbe Temidire 6, Egbejila, niluu Ilọrin, lọọ ba awọn agbofinro teṣan Budo Nuhu, pe ni nnkan bii aago mẹfa aabọ idaji ọjọ ọhun kan naa, oun ko ẹni kan loju nigba to n tilẹkun araale oun kan pa, nigba ti iyawo araale oun, ti wọn n pe ni Iya Ibeji ṣi wa ninu ile sibẹ.",governance_civic,Police report,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ẹni yẹn darukọ ara ẹ, bẹẹ lo sọ ọ di mimọ pe aburo ẹni to nile, iyẹn Ọgbẹni Ekene Enemor, to n gbe labule Moshe Gada, to loju ọna Kaiama, nipinlẹ Kwara, pẹlu awọn ẹbi ẹ, loun n ṣe.",culture_and_religion,family member identity,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ọgbẹni Ahmed Salman, ti alaye ọkunrin yii ko tẹ lọrun to sun mọ ibi ilẹkun naa, o kan an titi, ṣugbọn ko gbọ ìjẹ́ ẹnikan.",culture_and_religion,Yoruba person's name and description,public_interest,ethnicity,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"O pariwo orukọ Abilekọ Esther titi, ṣugbọn ko gbọ idahun.",culture_and_religion,Abilekọ Esther's name,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ẹnu eleyii ni wọn wa nigba to ri ipa ẹjẹ lara fẹnsi ati ara ogiri ile wọn.",culture_and_religion,Blood on fence and wall,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nitori bẹẹ lo ṣe kibosi fawọn araadugbo.",governance_civic,community actions,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nigba ti wọn yẹ gbogbo ayika ile naa wo, ni wọn ri ẹya ara Arabinrin Esther, lati ọrun de ibadi, lai si ori ati ọwọ mejeeji nibẹ.",culture_and_religion,Observation of a woman,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Nigba ti wọn tubọ yẹ gbogbo ayika ile naa wo daadaa ni wọn ri ẹya ara ẹ mi-in, lati ibadi de itan, ti wọn tọju pamọ si abẹ ibi kan nibẹ, lai si ẹsẹ mejeeji nibẹ.",health,physical examination,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Lẹyin ti wọn fẹjọ ọrọ yii sun ọlọpaa tan, ni wọn kan si ọkọ oloogbe labule Moshe Gada, Kaiama, ti wọn si fi panpẹ ofin gbe aburo ọkunrin afurasi naa, to tun jẹ aburo ọkọ oloogbe, iyẹn Sylvester Enemor.",governance_civic,Arrest and detention of a person,public_interest,ethnicity,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Wọn ti taari ẹjọ yii lọ si CID, iyẹn ẹka ileeṣẹ ọlọpaa ti wọn ti n wadii ẹsun ọdaran, fun iwadii to jinlẹ.",governance_civic,Police investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Bo tilẹ jẹ pe afurasi kọkọ yari pe oun ko mọ nipa ẹ, nitori ilu Kaiama, loun wa laaarọ ọjọ tiṣẹlẹ naa waye, awọn to ṣewadii yii ni niṣe lawọn ọmọ ẹ ta ko o pe irọ lo n pa.",governance_civic,Kaiama incident and misinformation,misinformation,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"Ẹyin-ọ-rẹyin lo jẹwọ pe iṣẹ ọwọ oun ni, ṣugbọn oun ko sọ fun wọn pe ki wọn kun un wẹlẹwẹlẹ.",livelihoods_and_work,work and honesty,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/okunrin-yii-ti-jewo-loooto-ni-mo-mo-nipa-iku-iyawo-mi-ti-won-pa-nilorin/,2025-09-08,"O ni lẹyin ti wọn fi panpẹ ofin gbe ọkọ oloogbe tan, lasiko ifọrọwanilẹnuwo lo jẹwọ pe oun lọwọ ninu iku iyawo oun.",governance_civic,Legal case,public_interest,,safe,true
